"DateTime","Daily PRC"
"2026-04-12 00:39:54",5392
"2026-04-12 00:40:06",5392
"2026-04-12 00:40:14",5389
"2026-04-12 00:40:26",5393
"2026-04-12 00:40:34",5393
"2026-04-12 00:40:46",5392
"2026-04-12 00:40:54",5388
"2026-04-12 00:41:06",5377
"2026-04-12 00:41:14",5359
"2026-04-12 00:41:26",5348
"2026-04-12 00:41:34",5348
"2026-04-12 00:41:46",5344
"2026-04-12 00:41:54",5336
"2026-04-12 00:42:06",5322
"2026-04-12 00:42:14",5344
"2026-04-12 00:42:26",5336
"2026-04-12 00:42:34",5336
"2026-04-12 00:42:46",5310
"2026-04-12 00:42:54",5299
"2026-04-12 00:43:06",5292
"2026-04-12 00:43:14",5293
"2026-04-12 00:43:26",5292
"2026-04-12 00:43:34",5292
"2026-04-12 00:43:46",5285
"2026-04-12 00:43:54",5271
"2026-04-12 00:44:06",5268
"2026-04-12 00:44:14",5262
"2026-04-12 00:44:26",5257
"2026-04-12 00:44:34",5257
"2026-04-12 00:44:46",5246
"2026-04-12 00:44:54",5245
"2026-04-12 00:45:06",5244
"2026-04-12 00:45:14",5240
"2026-04-12 00:45:26",5211
"2026-04-12 00:45:34",5211
"2026-04-12 00:45:46",5177
"2026-04-12 00:45:54",5197
"2026-04-12 00:46:06",5207
"2026-04-12 00:46:14",5223
"2026-04-12 00:46:26",5230
"2026-04-12 00:46:34",5230
"2026-04-12 00:46:46",5266
"2026-04-12 00:46:54",5274
"2026-04-12 00:47:06",5293
"2026-04-12 00:47:14",5304
"2026-04-12 00:47:26",5318
"2026-04-12 00:47:34",5318
"2026-04-12 00:47:46",5328
"2026-04-12 00:47:54",5336
"2026-04-12 00:48:06",5348
"2026-04-12 00:48:14",5364
"2026-04-12 00:48:26",5319
"2026-04-12 00:48:34",5319
"2026-04-12 00:48:46",5317
"2026-04-12 00:48:54",5324
"2026-04-12 00:49:06",5333
"2026-04-12 00:49:14",5343
"2026-04-12 00:49:26",5346
"2026-04-12 00:49:34",5346
"2026-04-12 00:49:46",5346
"2026-04-12 00:49:54",5350
"2026-04-12 00:50:06",5351
"2026-04-12 00:50:14",5351
"2026-04-12 00:50:26",5346
"2026-04-12 00:50:34",5369
"2026-04-12 00:50:46",5354
"2026-04-12 00:50:54",5377
"2026-04-12 00:51:06",5360
"2026-04-12 00:51:14",5360
"2026-04-12 00:51:26",5364
"2026-04-12 00:51:34",5375
"2026-04-12 00:51:46",5374
"2026-04-12 00:51:54",5376
"2026-04-12 00:52:06",5386
"2026-04-12 00:52:14",5386
"2026-04-12 00:52:26",5388
"2026-04-12 00:52:34",5390
"2026-04-12 00:52:46",5400
"2026-04-12 00:52:54",5408
"2026-04-12 00:53:06",5412
"2026-04-12 00:53:14",5412
"2026-04-12 00:53:26",5415
"2026-04-12 00:53:34",5423
"2026-04-12 00:53:46",5419
"2026-04-12 00:53:54",5425
"2026-04-12 00:54:06",5426
"2026-04-12 00:54:14",5426
"2026-04-12 00:54:26",5430
"2026-04-12 00:54:34",5437
"2026-04-12 00:54:46",5438
"2026-04-12 00:54:54",5434
"2026-04-12 00:55:06",5443
"2026-04-12 00:55:14",5443
"2026-04-12 00:55:26",5445
"2026-04-12 00:55:34",5445
"2026-04-12 00:55:46",5456
"2026-04-12 00:55:54",5462
"2026-04-12 00:56:06",5471
"2026-04-12 00:56:14",5479
"2026-04-12 00:56:26",5485
"2026-04-12 00:56:34",5485
"2026-04-12 00:56:46",5496
"2026-04-12 00:56:54",5501
"2026-04-12 00:57:06",5503
"2026-04-12 00:57:14",5500
"2026-04-12 00:57:26",5507
"2026-04-12 00:57:34",5507
"2026-04-12 00:57:46",5503
"2026-04-12 00:57:54",5502
"2026-04-12 00:58:06",5502
"2026-04-12 00:58:14",5503
"2026-04-12 00:58:26",5501
"2026-04-12 00:58:34",5501
"2026-04-12 00:58:46",5501
"2026-04-12 00:58:54",5512
"2026-04-12 00:59:06",5512
"2026-04-12 00:59:14",5506
"2026-04-12 00:59:26",5506
"2026-04-12 00:59:34",5506
"2026-04-12 00:59:46",5506
"2026-04-12 00:59:54",5506
"2026-04-12 01:00:06",5506
"2026-04-12 01:00:14",5510
"2026-04-12 01:00:26",5511
"2026-04-12 01:00:34",5526
"2026-04-12 01:00:46",5528
"2026-04-12 01:00:54",5528
"2026-04-12 01:01:06",5584
"2026-04-12 01:01:14",5581
"2026-04-12 01:01:26",5586
"2026-04-12 01:01:34",5587
"2026-04-12 01:01:46",5599
"2026-04-12 01:01:54",5599
"2026-04-12 01:02:06",5606
"2026-04-12 01:02:14",5606
"2026-04-12 01:02:26",5596
"2026-04-12 01:02:34",5598
"2026-04-12 01:02:46",5606
"2026-04-12 01:02:54",5606
"2026-04-12 01:03:06",5601
"2026-04-12 01:03:14",5600
"2026-04-12 01:03:26",5605
"2026-04-12 01:03:34",5600
"2026-04-12 01:03:46",5613
"2026-04-12 01:03:54",5613
"2026-04-12 01:04:06",5615
"2026-04-12 01:04:14",5616
"2026-04-12 01:04:26",5639
"2026-04-12 01:04:34",5634
"2026-04-12 01:04:46",5640
"2026-04-12 01:04:54",5640
"2026-04-12 01:05:06",5641
"2026-04-12 01:05:14",5631
"2026-04-12 01:05:26",5604
"2026-04-12 01:05:34",5604
"2026-04-12 01:05:46",5611
"2026-04-12 01:05:54",5620
"2026-04-12 01:06:06",5614
"2026-04-12 01:06:14",5614
"2026-04-12 01:06:26",5627
"2026-04-12 01:06:34",5627
"2026-04-12 01:06:46",5631
"2026-04-12 01:06:54",5631
"2026-04-12 01:07:06",5631
"2026-04-12 01:07:14",5639
"2026-04-12 01:07:26",5644
"2026-04-12 01:07:34",5644
"2026-04-12 01:07:46",5636
"2026-04-12 01:07:54",5641
"2026-04-12 01:08:06",5645
"2026-04-12 01:08:14",5651
"2026-04-12 01:08:26",5659
"2026-04-12 01:08:34",5659
"2026-04-12 01:08:46",5665
"2026-04-12 01:08:54",5665
"2026-04-12 01:09:06",5670
"2026-04-12 01:09:14",5672
"2026-04-12 01:09:26",5687
"2026-04-12 01:09:34",5687
"2026-04-12 01:09:46",5684
"2026-04-12 01:09:54",5695
"2026-04-12 01:10:06",5692
"2026-04-12 01:10:14",5693
"2026-04-12 01:10:26",5701
"2026-04-12 01:10:34",5697
"2026-04-12 01:10:46",5707
"2026-04-12 01:10:54",5697
"2026-04-12 01:11:06",5697
"2026-04-12 01:11:14",5697
"2026-04-12 01:11:26",5703
"2026-04-12 01:11:34",5715
"2026-04-12 01:11:46",5725
"2026-04-12 01:11:54",5738
"2026-04-12 01:12:06",5728
"2026-04-12 01:12:14",5728
"2026-04-12 01:12:26",5739
"2026-04-12 01:12:34",5739
"2026-04-12 01:12:46",5747
"2026-04-12 01:12:54",5784
"2026-04-12 01:13:06",5780
"2026-04-12 01:13:14",5780
"2026-04-12 01:13:26",5783
"2026-04-12 01:13:34",5792
"2026-04-12 01:13:46",5797
"2026-04-12 01:13:54",5804
"2026-04-12 01:14:06",5804
"2026-04-12 01:14:14",5804
"2026-04-12 01:14:26",5814
"2026-04-12 01:14:34",5815
"2026-04-12 01:14:46",5819
"2026-04-12 01:14:54",5820
"2026-04-12 01:15:06",5825
"2026-04-12 01:15:14",5825
"2026-04-12 01:15:26",5831
"2026-04-12 01:15:34",5812
"2026-04-12 01:15:46",5814
"2026-04-12 01:15:54",5819
"2026-04-12 01:16:06",5822
"2026-04-12 01:16:14",5822
"2026-04-12 01:16:26",5828
"2026-04-12 01:16:34",5841
"2026-04-12 01:16:46",5841
"2026-04-12 01:16:54",5838
"2026-04-12 01:17:06",5846
"2026-04-12 01:17:14",5846
"2026-04-12 01:17:26",5849
"2026-04-12 01:17:34",5858
"2026-04-12 01:17:46",5859
"2026-04-12 01:17:54",5864
"2026-04-12 01:18:06",5867
"2026-04-12 01:18:14",5867
"2026-04-12 01:18:26",5872
"2026-04-12 01:18:34",5893
"2026-04-12 01:18:46",5894
"2026-04-12 01:18:54",5899
"2026-04-12 01:19:06",5899
"2026-04-12 01:19:14",5899
"2026-04-12 01:19:26",5912
"2026-04-12 01:19:34",5916
"2026-04-12 01:19:46",5921
"2026-04-12 01:19:54",5927
"2026-04-12 01:20:06",5926
"2026-04-12 01:20:14",5926
"2026-04-12 01:20:26",5950
"2026-04-12 01:20:34",5950
"2026-04-12 01:20:46",5947
"2026-04-12 01:20:54",5947
"2026-04-12 01:21:06",5950
"2026-04-12 01:21:14",5961
"2026-04-12 01:21:26",5972
"2026-04-12 01:21:34",5972
"2026-04-12 01:21:46",5983
"2026-04-12 01:21:54",5985
"2026-04-12 01:22:06",5988
"2026-04-12 01:22:14",5998
"2026-04-12 01:22:26",6012
"2026-04-12 01:22:34",6012
"2026-04-12 01:22:46",6013
"2026-04-12 01:22:54",6039
"2026-04-12 01:23:06",6061
"2026-04-12 01:23:14",6067
"2026-04-12 01:23:26",6079
"2026-04-12 01:23:34",6079
"2026-04-12 01:23:46",6074
"2026-04-12 01:23:54",6070
"2026-04-12 01:24:06",6082
"2026-04-12 01:24:14",6082
"2026-04-12 01:24:26",6092
"2026-04-12 01:24:34",6092
"2026-04-12 01:24:46",6092
"2026-04-12 01:24:54",6105
"2026-04-12 01:25:06",6105
"2026-04-12 01:25:14",6112
"2026-04-12 01:25:26",6107
"2026-04-12 01:25:34",6115
"2026-04-12 01:25:46",6120
"2026-04-12 01:25:54",6120
"2026-04-12 01:26:06",6130
"2026-04-12 01:26:14",6135
"2026-04-12 01:26:26",6120
"2026-04-12 01:26:34",6124
"2026-04-12 01:26:46",6129
"2026-04-12 01:26:54",6129
"2026-04-12 01:27:06",6138
"2026-04-12 01:27:14",6143
"2026-04-12 01:27:26",6154
"2026-04-12 01:27:34",6154
"2026-04-12 01:27:46",6155
"2026-04-12 01:27:54",6155
"2026-04-12 01:28:06",6171
"2026-04-12 01:28:14",6169
"2026-04-12 01:28:26",6183
"2026-04-12 01:28:34",6187
"2026-04-12 01:28:46",6191
"2026-04-12 01:28:54",6191
"2026-04-12 01:29:06",6197
"2026-04-12 01:29:14",6203
"2026-04-12 01:29:26",6215
"2026-04-12 01:29:34",6221
"2026-04-12 01:29:46",6220
"2026-04-12 01:29:54",6220
"2026-04-12 01:30:06",6233
"2026-04-12 01:30:14",6240
"2026-04-12 01:30:26",6250
"2026-04-12 01:30:34",6250
"2026-04-12 01:30:46",6250
"2026-04-12 01:30:54",6258
"2026-04-12 01:31:06",6259
"2026-04-12 01:31:14",6260
"2026-04-12 01:31:26",6274
"2026-04-12 01:31:34",6274
"2026-04-12 01:31:46",6278
"2026-04-12 01:31:54",6281
"2026-04-12 01:32:06",6280
"2026-04-12 01:32:14",6285
"2026-04-12 01:32:26",6296
"2026-04-12 01:32:34",6296
"2026-04-12 01:32:46",6308
"2026-04-12 01:32:54",6304
"2026-04-12 01:33:06",6307
"2026-04-12 01:33:14",6309
"2026-04-12 01:33:26",6317
"2026-04-12 01:33:34",6317
"2026-04-12 01:33:46",6315
"2026-04-12 01:33:54",6433
"2026-04-12 01:34:06",6431
"2026-04-12 01:34:14",6431
"2026-04-12 01:34:26",6440
"2026-04-12 01:34:34",6440
"2026-04-12 01:34:46",6453
"2026-04-12 01:34:54",6452
"2026-04-12 01:35:06",6463
"2026-04-12 01:35:14",6458
"2026-04-12 01:35:26",6466
"2026-04-12 01:35:34",6466
"2026-04-12 01:35:46",6466
"2026-04-12 01:35:54",6473
"2026-04-12 01:36:06",6469
"2026-04-12 01:36:14",6468
"2026-04-12 01:36:26",6394
"2026-04-12 01:36:34",6394
"2026-04-12 01:36:46",6396
"2026-04-12 01:36:54",6397
"2026-04-12 01:37:06",6404
"2026-04-12 01:37:14",6486
"2026-04-12 01:37:26",6488
"2026-04-12 01:37:34",6488
"2026-04-12 01:37:46",6487
"2026-04-12 01:37:54",6488
"2026-04-12 01:38:06",6499
"2026-04-12 01:38:14",6493
"2026-04-12 01:38:26",6504
"2026-04-12 01:38:34",6504
"2026-04-12 01:38:46",6506
"2026-04-12 01:38:54",6505
"2026-04-12 01:39:06",6508
"2026-04-12 01:39:14",6431
"2026-04-12 01:39:26",6433
"2026-04-12 01:39:34",6433
"2026-04-12 01:39:46",6518
"2026-04-12 01:39:54",6521
"2026-04-12 01:40:06",6523
"2026-04-12 01:40:14",6533
"2026-04-12 01:40:26",6546
"2026-04-12 01:40:34",6546
"2026-04-12 01:40:46",6562
"2026-04-12 01:40:54",6575
"2026-04-12 01:41:06",6573
"2026-04-12 01:41:14",6578
"2026-04-12 01:41:26",6592
"2026-04-12 01:41:34",6592
"2026-04-12 01:41:46",6599
"2026-04-12 01:41:54",6612
"2026-04-12 01:42:06",6628
"2026-04-12 01:42:14",6641
"2026-04-12 01:42:26",6647
"2026-04-12 01:42:34",6647
"2026-04-12 01:42:46",6653
"2026-04-12 01:42:54",6666
"2026-04-12 01:43:06",6670
"2026-04-12 01:43:14",6690
"2026-04-12 01:43:26",6694
"2026-04-12 01:43:34",6694
"2026-04-12 01:43:46",6696
"2026-04-12 01:43:54",6712
"2026-04-12 01:44:06",6720
"2026-04-12 01:44:14",6721
"2026-04-12 01:44:26",6730
"2026-04-12 01:44:34",6730
"2026-04-12 01:44:46",6740
"2026-04-12 01:44:54",6748
"2026-04-12 01:45:06",6752
"2026-04-12 01:45:14",6752
"2026-04-12 01:45:26",6740
"2026-04-12 01:45:34",6740
"2026-04-12 01:45:46",6738
"2026-04-12 01:45:54",6743
"2026-04-12 01:46:06",6748
"2026-04-12 01:46:14",6746
"2026-04-12 01:46:26",6750
"2026-04-12 01:46:34",6750
"2026-04-12 01:46:46",6746
"2026-04-12 01:46:54",6756
"2026-04-12 01:47:06",6755
"2026-04-12 01:47:14",6761
"2026-04-12 01:47:26",6751
"2026-04-12 01:47:34",6751
"2026-04-12 01:47:46",6740
"2026-04-12 01:47:54",6744
"2026-04-12 01:48:06",6746
"2026-04-12 01:48:14",6745
"2026-04-12 01:48:26",6754
"2026-04-12 01:48:34",6754
"2026-04-12 01:48:46",6756
"2026-04-12 01:48:54",6756
"2026-04-12 01:49:06",6754
"2026-04-12 01:49:14",6764
"2026-04-12 01:49:26",6768
"2026-04-12 01:49:34",6768
"2026-04-12 01:49:46",6769
"2026-04-12 01:49:54",6768
"2026-04-12 01:50:06",6774
"2026-04-12 01:50:14",6776
"2026-04-12 01:50:26",6805
"2026-04-12 01:50:34",6805
"2026-04-12 01:50:46",6803
"2026-04-12 01:50:54",6811
"2026-04-12 01:51:06",6808
"2026-04-12 01:51:14",6809
"2026-04-12 01:51:26",6805
"2026-04-12 01:51:34",6805
"2026-04-12 01:51:46",6806
"2026-04-12 01:51:54",6792
"2026-04-12 01:52:06",6786
"2026-04-12 01:52:14",6787
"2026-04-12 01:52:26",6791
"2026-04-12 01:52:34",6791
"2026-04-12 01:52:46",6786
"2026-04-12 01:52:54",6793
"2026-04-12 01:53:06",6790
"2026-04-12 01:53:14",6782
"2026-04-12 01:53:26",6787
"2026-04-12 01:53:34",6787
"2026-04-12 01:53:46",6771
"2026-04-12 01:53:54",6776
"2026-04-12 01:54:06",6824
"2026-04-12 01:54:14",6825
"2026-04-12 01:54:26",6826
"2026-04-12 01:54:34",6826
"2026-04-12 01:54:46",6815
"2026-04-12 01:54:54",6815
"2026-04-12 01:55:06",6815
"2026-04-12 01:55:14",6826
"2026-04-12 01:55:26",6808
"2026-04-12 01:55:34",6758
"2026-04-12 01:55:46",6752
"2026-04-12 01:55:54",6776
"2026-04-12 01:56:06",6797
"2026-04-12 01:56:14",6797
"2026-04-12 01:56:26",6802
"2026-04-12 01:56:34",6816
"2026-04-12 01:56:46",6821
"2026-04-12 01:56:54",6794
"2026-04-12 01:57:06",6789
"2026-04-12 01:57:14",6789
"2026-04-12 01:57:26",6791
"2026-04-12 01:57:34",6798
"2026-04-12 01:57:46",6788
"2026-04-12 01:57:54",6792
"2026-04-12 01:58:06",6790
"2026-04-12 01:58:14",6790
"2026-04-12 01:58:26",6784
"2026-04-12 01:58:34",6783
"2026-04-12 01:58:46",6792
"2026-04-12 01:58:54",6782
"2026-04-12 01:59:06",6776
"2026-04-12 01:59:14",6776
"2026-04-12 01:59:26",6778
"2026-04-12 01:59:34",6777
"2026-04-12 01:59:46",6769
"2026-04-12 01:59:54",6772
"2026-04-12 02:00:06",6755
"2026-04-12 02:00:14",6755
"2026-04-12 02:00:26",6773
"2026-04-12 02:00:34",6850
"2026-04-12 02:00:46",6853
"2026-04-12 02:00:54",6853
"2026-04-12 02:01:06",6853
"2026-04-12 02:01:14",6846
"2026-04-12 02:01:26",6858
"2026-04-12 02:01:34",6854
"2026-04-12 02:01:46",6854
"2026-04-12 02:01:54",6854
"2026-04-12 02:02:06",6862
"2026-04-12 02:02:14",6847
"2026-04-12 02:02:26",6848
"2026-04-12 02:02:34",6850
"2026-04-12 02:02:46",6858
"2026-04-12 02:02:54",6858
"2026-04-12 02:03:06",6859
"2026-04-12 02:03:14",6858
"2026-04-12 02:03:26",6855
"2026-04-12 02:03:34",6856
"2026-04-12 02:03:46",6868
"2026-04-12 02:03:54",6868
"2026-04-12 02:04:06",6876
"2026-04-12 02:04:14",6882
"2026-04-12 02:04:26",6879
"2026-04-12 02:04:34",6878
"2026-04-12 02:04:46",6870
"2026-04-12 02:04:54",6870
"2026-04-12 02:05:06",6878
"2026-04-12 02:05:14",6879
"2026-04-12 02:05:26",6879
"2026-04-12 02:05:34",6879
"2026-04-12 02:05:46",6915
"2026-04-12 02:05:54",6936
"2026-04-12 02:06:06",6948
"2026-04-12 02:06:14",6967
"2026-04-12 02:06:26",6980
"2026-04-12 02:06:34",6980
"2026-04-12 02:06:46",6987
"2026-04-12 02:06:54",6991
"2026-04-12 02:07:06",6999
"2026-04-12 02:07:14",7021
"2026-04-12 02:07:26",7026
"2026-04-12 02:07:34",7026
"2026-04-12 02:07:46",7030
"2026-04-12 02:07:54",7034
"2026-04-12 02:08:06",7038
"2026-04-12 02:08:14",7045
"2026-04-12 02:08:26",7049
"2026-04-12 02:08:34",7049
"2026-04-12 02:08:46",7059
"2026-04-12 02:08:54",7062
"2026-04-12 02:09:06",7071
"2026-04-12 02:09:14",7073
"2026-04-12 02:09:26",7066
"2026-04-12 02:09:34",7066
"2026-04-12 02:09:46",7082
"2026-04-12 02:09:54",7081
"2026-04-12 02:10:06",7085
"2026-04-12 02:10:14",7090
"2026-04-12 02:10:26",7007
"2026-04-12 02:10:34",7007
"2026-04-12 02:10:46",7006
"2026-04-12 02:10:54",7014
"2026-04-12 02:11:06",7015
"2026-04-12 02:11:14",7026
"2026-04-12 02:11:26",7022
"2026-04-12 02:11:34",7022
"2026-04-12 02:11:46",7034
"2026-04-12 02:11:54",7032
"2026-04-12 02:12:06",7032
"2026-04-12 02:12:14",7030
"2026-04-12 02:12:26",7040
"2026-04-12 02:12:34",7040
"2026-04-12 02:12:46",7035
"2026-04-12 02:12:54",7035
"2026-04-12 02:13:06",7049
"2026-04-12 02:13:14",7042
"2026-04-12 02:13:26",7048
"2026-04-12 02:13:34",7048
"2026-04-12 02:13:46",7049
"2026-04-12 02:13:54",7053
"2026-04-12 02:14:06",7047
"2026-04-12 02:14:14",7053
"2026-04-12 02:14:26",7059
"2026-04-12 02:14:34",7059
"2026-04-12 02:14:46",7049
"2026-04-12 02:14:54",7049
"2026-04-12 02:15:06",7049
"2026-04-12 02:15:14",7051
"2026-04-12 02:15:26",7070
"2026-04-12 02:15:34",7070
"2026-04-12 02:15:46",7064
"2026-04-12 02:15:54",7066
"2026-04-12 02:16:06",7076
"2026-04-12 02:16:14",7082
"2026-04-12 02:16:26",7082
"2026-04-12 02:16:34",7082
"2026-04-12 02:16:46",7087
"2026-04-12 02:16:54",7089
"2026-04-12 02:17:06",7093
"2026-04-12 02:17:14",7108
"2026-04-12 02:17:26",7112
"2026-04-12 02:17:34",7112
"2026-04-12 02:17:46",7115
"2026-04-12 02:17:54",7120
"2026-04-12 02:18:06",7121
"2026-04-12 02:18:14",7124
"2026-04-12 02:18:26",7124
"2026-04-12 02:18:34",7124
"2026-04-12 02:18:46",7123
"2026-04-12 02:18:54",7135
"2026-04-12 02:19:06",7131
"2026-04-12 02:19:14",7138
"2026-04-12 02:19:26",7119
"2026-04-12 02:19:34",7119
"2026-04-12 02:19:46",7125
"2026-04-12 02:19:54",7130
"2026-04-12 02:20:06",7125
"2026-04-12 02:20:14",7129
"2026-04-12 02:20:26",7139
"2026-04-12 02:20:34",7139
"2026-04-12 02:20:46",7153
"2026-04-12 02:20:54",7154
"2026-04-12 02:21:06",7156
"2026-04-12 02:21:14",7163
"2026-04-12 02:21:26",7164
"2026-04-12 02:21:34",7164
"2026-04-12 02:21:46",7174
"2026-04-12 02:21:54",7168
"2026-04-12 02:22:06",7178
"2026-04-12 02:22:14",7175
"2026-04-12 02:22:26",7181
"2026-04-12 02:22:34",7181
"2026-04-12 02:22:46",7187
"2026-04-12 02:22:54",7192
"2026-04-12 02:23:06",7196
"2026-04-12 02:23:14",7213
"2026-04-12 02:23:26",7215
"2026-04-12 02:23:34",7215
"2026-04-12 02:23:46",7215
"2026-04-12 02:23:54",7223
"2026-04-12 02:24:06",7221
"2026-04-12 02:24:14",7229
"2026-04-12 02:24:26",7234
"2026-04-12 02:24:34",7234
"2026-04-12 02:24:46",7243
"2026-04-12 02:24:54",7243
"2026-04-12 02:25:06",7250
"2026-04-12 02:25:14",7247
"2026-04-12 02:25:26",7243
"2026-04-12 02:25:34",7243
"2026-04-12 02:25:46",7238
"2026-04-12 02:25:54",7244
"2026-04-12 02:26:06",7249
"2026-04-12 02:26:14",7249
"2026-04-12 02:26:26",7245
"2026-04-12 02:26:34",7245
"2026-04-12 02:26:46",7249
"2026-04-12 02:26:54",7249
"2026-04-12 02:27:06",7253
"2026-04-12 02:27:14",7258
"2026-04-12 02:27:26",7262
"2026-04-12 02:27:34",7262
"2026-04-12 02:27:46",7266
"2026-04-12 02:27:54",7269
"2026-04-12 02:28:06",7268
"2026-04-12 02:28:14",7268
"2026-04-12 02:28:26",7287
"2026-04-12 02:28:34",7287
"2026-04-12 02:28:46",7292
"2026-04-12 02:28:54",7301
"2026-04-12 02:29:06",7312
"2026-04-12 02:29:14",7325
"2026-04-12 02:29:26",7339
"2026-04-12 02:29:34",7339
"2026-04-12 02:29:46",7339
"2026-04-12 02:29:54",7351
"2026-04-12 02:30:06",7381
"2026-04-12 02:30:14",7380
"2026-04-12 02:30:26",7367
"2026-04-12 02:30:34",7367
"2026-04-12 02:30:46",7362
"2026-04-12 02:30:54",7371
"2026-04-12 02:31:06",7370
"2026-04-12 02:31:14",7370
"2026-04-12 02:31:26",7386
"2026-04-12 02:31:34",7386
"2026-04-12 02:31:46",7386
"2026-04-12 02:31:54",7400
"2026-04-12 02:32:06",7398
"2026-04-12 02:32:14",7400
"2026-04-12 02:32:26",7423
"2026-04-12 02:32:34",7423
"2026-04-12 02:32:46",7426
"2026-04-12 02:32:54",7431
"2026-04-12 02:33:06",7436
"2026-04-12 02:33:14",7437
"2026-04-12 02:33:26",7442
"2026-04-12 02:33:34",7442
"2026-04-12 02:33:46",7440
"2026-04-12 02:33:54",7451
"2026-04-12 02:34:06",7445
"2026-04-12 02:34:14",7457
"2026-04-12 02:34:26",7438
"2026-04-12 02:34:34",7438
"2026-04-12 02:34:46",7445
"2026-04-12 02:34:54",7444
"2026-04-12 02:35:06",7452
"2026-04-12 02:35:14",7455
"2026-04-12 02:35:26",7480
"2026-04-12 02:35:34",7480
"2026-04-12 02:35:46",7485
"2026-04-12 02:35:54",7486
"2026-04-12 02:36:06",7482
"2026-04-12 02:36:14",7489
"2026-04-12 02:36:26",7470
"2026-04-12 02:36:34",7470
"2026-04-12 02:36:46",7471
"2026-04-12 02:36:54",7470
"2026-04-12 02:37:06",7475
"2026-04-12 02:37:14",7478
"2026-04-12 02:37:26",7504
"2026-04-12 02:37:34",7504
"2026-04-12 02:37:46",7508
"2026-04-12 02:37:54",7507
"2026-04-12 02:38:06",7510
"2026-04-12 02:38:14",7513
"2026-04-12 02:38:26",7515
"2026-04-12 02:38:34",7515
"2026-04-12 02:38:46",7512
"2026-04-12 02:38:54",7515
"2026-04-12 02:39:06",7515
"2026-04-12 02:39:14",7514
"2026-04-12 02:39:26",7521
"2026-04-12 02:39:34",7521
"2026-04-12 02:39:46",7436
"2026-04-12 02:39:54",7527
"2026-04-12 02:40:06",7525
"2026-04-12 02:40:14",7525
"2026-04-12 02:40:26",7533
"2026-04-12 02:40:34",7533
"2026-04-12 02:40:46",7533
"2026-04-12 02:40:54",7538
"2026-04-12 02:41:06",7555
"2026-04-12 02:41:14",7557
"2026-04-12 02:41:26",7560
"2026-04-12 02:41:34",7560
"2026-04-12 02:41:46",7578
"2026-04-12 02:41:54",7579
"2026-04-12 02:42:06",7582
"2026-04-12 02:42:14",7584
"2026-04-12 02:42:26",7577
"2026-04-12 02:42:34",7577
"2026-04-12 02:42:46",7579
"2026-04-12 02:42:54",7577
"2026-04-12 02:43:06",7581
"2026-04-12 02:43:14",7583
"2026-04-12 02:43:26",7611
"2026-04-12 02:43:34",7611
"2026-04-12 02:43:46",7616
"2026-04-12 02:43:54",7621
"2026-04-12 02:44:06",7622
"2026-04-12 02:44:14",7624
"2026-04-12 02:44:26",7626
"2026-04-12 02:44:34",7626
"2026-04-12 02:44:46",7605
"2026-04-12 02:44:54",7607
"2026-04-12 02:45:06",7610
"2026-04-12 02:45:14",7613
"2026-04-12 02:45:26",7587
"2026-04-12 02:45:34",7587
"2026-04-12 02:45:46",7588
"2026-04-12 02:45:54",7594
"2026-04-12 02:46:06",7603
"2026-04-12 02:46:14",7624
"2026-04-12 02:46:26",7644
"2026-04-12 02:46:34",7644
"2026-04-12 02:46:46",7655
"2026-04-12 02:46:54",7676
"2026-04-12 02:47:06",7683
"2026-04-12 02:47:14",7690
"2026-04-12 02:47:26",7695
"2026-04-12 02:47:34",7695
"2026-04-12 02:47:46",7696
"2026-04-12 02:47:54",7701
"2026-04-12 02:48:06",7706
"2026-04-12 02:48:14",7701
"2026-04-12 02:48:26",7698
"2026-04-12 02:48:34",7698
"2026-04-12 02:48:46",7697
"2026-04-12 02:48:54",7689
"2026-04-12 02:49:06",7688
"2026-04-12 02:49:14",7689
"2026-04-12 02:49:26",7687
"2026-04-12 02:49:34",7687
"2026-04-12 02:49:46",7689
"2026-04-12 02:49:54",7693
"2026-04-12 02:50:06",7697
"2026-04-12 02:50:14",7705
"2026-04-12 02:50:26",7699
"2026-04-12 02:50:34",7699
"2026-04-12 02:50:46",7689
"2026-04-12 02:50:54",7679
"2026-04-12 02:51:06",7678
"2026-04-12 02:51:14",7687
"2026-04-12 02:51:26",7704
"2026-04-12 02:51:34",7704
"2026-04-12 02:51:46",7703
"2026-04-12 02:51:54",7720
"2026-04-12 02:52:06",7725
"2026-04-12 02:52:14",7729
"2026-04-12 02:52:26",7714
"2026-04-12 02:52:34",7714
"2026-04-12 02:52:46",7717
"2026-04-12 02:52:54",7720
"2026-04-12 02:53:06",7720
"2026-04-12 02:53:14",7725
"2026-04-12 02:53:26",7749
"2026-04-12 02:53:34",7749
"2026-04-12 02:53:46",7743
"2026-04-12 02:53:54",7747
"2026-04-12 02:54:06",7739
"2026-04-12 02:54:14",7743
"2026-04-12 02:54:26",7748
"2026-04-12 02:54:34",7748
"2026-04-12 02:54:46",7740
"2026-04-12 02:54:54",7743
"2026-04-12 02:55:06",7757
"2026-04-12 02:55:14",7759
"2026-04-12 02:55:26",7764
"2026-04-12 02:55:34",7764
"2026-04-12 02:55:46",7770
"2026-04-12 02:55:54",7770
"2026-04-12 02:56:06",7719
"2026-04-12 02:56:14",7729
"2026-04-12 02:56:26",7730
"2026-04-12 02:56:34",7730
"2026-04-12 02:56:46",7728
